,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Dipole Dipole,245.00,250.00,290.00,295.00,146.74,4.43,8.09,7.94,-10.570,814.632,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,14.96,11.90,7.26,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.41,239,195,0.3,00.000000,00.000000,.TTTTTT,8,0,11.68,11.85,45.6,21/10/2017 5:49:38 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,245.00,250.00,295.00,300.00,121.62,7.10,2.35,-16.34,-6.371,814.632,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.93,5.73,6.35,-0.11,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.36,239,195,0.3,00.000000,00.000000,.TTTTTT,9,0,11.68,11.85,45.6,21/10/2017 5:49:38 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,245.00,250.00,300.00,305.00,113.29,1.35,4.74,-2.11,-4.451,814.632,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.68,13.74,3.78,2.09,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.31,239,195,0.3,00.000000,00.000000,.TTTTTT,10,0,11.68,11.85,45.6,21/10/2017 5:49:38 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,245.00,250.00,305.00,310.00,90.98,5.79,6.25,12.42,-2.751,815.101,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.32,11.89,13.35,8.78,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.39,238,194,0.3,00.000000,00.000000,.TTTTTT,1,0,11.67,11.87,45.6,21/10/2017 5:50:28 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,245.00,250.00,310.00,315.00,58.68,14.12,-2.34,-19.31,-1.394,815.101,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.90,3.26,6.40,5.01,-10.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.40,238,194,0.3,00.000000,00.000000,.TTTTTT,2,0,11.67,11.87,45.6,21/10/2017 5:50:28 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,245.00,250.00,315.00,320.00,55.28,66.94,35.86,6.20,-1.051,815.101,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,14.50,21.00,30.85,47.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.36,238,194,0.3,00.000000,00.000000,.TTTTTT,3,0,11.67,11.87,45.6,21/10/2017 5:50:28 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,245.00,250.00,320.00,325.00,55.67,77.78,-35.61,22.25,-0.860,815.101,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.25,-0.65,-9.60,-11.22,-65.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.38,238,194,0.3,00.000000,00.000000,.TTTTTT,4,0,11.67,11.87,45.6,21/10/2017 5:50:28 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,260.00,265.00,161.06,0.01,0.85,10.00,-1269.872,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.43,1.82,1.30,0.84,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.52,259,193,0.3,00.000000,00.000000,.TTTTTT,1,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,265.00,270.00,205.98,0.05,1.52,408.17,-406.013,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.98,3.14,2.21,1.53,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.74,259,193,0.3,00.000000,00.000000,.TTTTTT,2,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,270.00,275.00,261.08,0.01,1.87,-448.78,-205.854,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.01,3.81,2.76,1.89,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.84,259,193,0.3,00.000000,00.000000,.TTTTTT,3,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,275.00,280.00,166.60,0.69,2.34,3.66,-65.681,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.88,5.71,3.89,2.46,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.60,259,193,0.3,00.000000,00.000000,.TTTTTT,4,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,280.00,285.00,161.51,1.17,3.15,62.73,-36.385,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.24,6.08,4.29,3.28,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.65,259,193,0.3,00.000000,00.000000,.TTTTTT,5,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,285.00,290.00,164.16,0.54,3.19,-46.37,-23.113,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.26,7.11,3.95,4.04,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,259,193,0.3,00.000000,00.000000,.TTTTTT,6,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,290.00,295.00,154.25,3.36,5.85,5.35,-14.478,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.65,10.30,6.72,6.73,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.41,259,193,0.3,00.000000,00.000000,.TTTTTT,7,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,295.00,300.00,129.91,2.50,2.91,-13.29,-8.536,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.95,6.77,5.08,4.84,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.37,259,193,0.3,00.000000,00.000000,.TTTTTT,8,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,300.00,305.00,120.13,6.13,6.13,-2.16,-5.741,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.81,10.38,9.01,5.94,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.32,259,193,0.3,00.000000,00.000000,.TTTTTT,9,0,11.68,11.85,45.6,21/10/2017 5:51:14 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,305.00,310.00,97.01,12.64,8.13,8.13,-3.477,743.110,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.30,13.83,7.92,10.73,4.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.40,259,193,0.3,00.000000,00.000000,.TTTTTT,10,0,11.68,11.85,45.6,21/10/2017 5:51:15 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,310.00,315.00,60.60,12.73,-7.35,-13.55,-1.672,743.611,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.95,-22.01,-9.55,-3.65,-6.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.40,261,194,0.4,00.000000,00.000000,.TTTTTT,1,0,11.65,11.85,45.6,21/10/2017 5:52:05 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,315.00,320.00,54.63,16.97,4.32,2.48,-1.184,743.611,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.12,12.88,13.40,12.98,-5.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.36,261,194,0.4,00.000000,00.000000,.TTTTTT,2,0,11.65,11.85,45.6,21/10/2017 5:52:05 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,320.00,325.00,53.43,64.60,29.26,25.52,-0.927,743.611,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.49,25.48,27.76,28.68,30.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.38,261,194,0.4,00.000000,00.000000,.TTTTTT,3,0,11.65,11.85,45.6,21/10/2017 5:52:05 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,250.00,255.00,325.00,330.00,57.64,100.13,-66.31,-25.15,-0.812,743.611,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-63.84,-91.07,-87.68,-63.35,-59.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.81,261,194,0.4,00.000000,00.000000,.TTTTTT,4,0,11.65,11.85,45.6,21/10/2017 5:52:05 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,265.00,270.00,201.74,0.12,1.65,418.89,-1338.432,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,3.40,2.44,1.63,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.74,308,193,0.5,00.000000,00.000000,.TTTTTT,1,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,270.00,275.00,263.52,0.01,1.47,-446.19,-437.079,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.01,2.98,2.27,1.46,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.84,308,193,0.5,00.000000,00.000000,.TTTTTT,2,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,275.00,280.00,183.01,0.36,2.35,5.07,-121.415,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.98,5.27,3.49,2.29,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.60,308,193,0.5,00.000000,00.000000,.TTTTTT,3,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,280.00,285.00,187.66,1.31,2.75,74.80,-62.251,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.16,5.23,4.34,2.64,1.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.65,308,193,0.5,00.000000,00.000000,.TTTTTT,4,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,285.00,290.00,196.84,1.39,3.07,-57.37,-37.312,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.28,7.38,4.53,3.03,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,308,193,0.5,00.000000,00.000000,.TTTTTT,5,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,290.00,295.00,188.00,2.13,5.74,3.34,-22.272,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.72,11.88,7.51,5.54,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.41,308,193,0.5,00.000000,00.000000,.TTTTTT,6,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,295.00,300.00,158.28,1.83,3.75,-10.49,-12.501,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.36,10.66,4.29,3.71,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.36,308,193,0.5,00.000000,00.000000,.TTTTTT,7,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,300.00,305.00,146.80,3.67,3.39,-3.37,-8.116,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.32,10.98,4.10,3.08,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.31,308,193,0.5,00.000000,00.000000,.TTTTTT,8,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,305.00,310.00,116.88,14.13,9.45,2.64,-4.700,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.90,18.03,4.81,9.67,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.40,308,193,0.5,00.000000,00.000000,.TTTTTT,9,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,310.00,315.00,65.88,30.31,-4.60,-11.01,-1.987,625.273,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.23,12.65,-13.07,-7.91,-5.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.39,308,193,0.5,00.000000,00.000000,.TTTTTT,10,0,11.65,11.85,45.6,21/10/2017 5:52:51 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,315.00,320.00,56.91,30.46,-13.91,4.77,-1.318,624.374,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.04,-8.98,-13.83,-10.84,-16.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.36,303,189,0.5,00.000000,00.000000,.TTTTTT,1,0,11.65,11.85,45.6,21/10/2017 5:53:41 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,320.00,325.00,53.52,59.96,42.26,24.50,-0.974,624.374,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.56,54.59,52.10,58.57,30.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.38,303,189,0.5,00.000000,00.000000,.TTTTTT,2,0,11.65,11.85,45.6,21/10/2017 5:53:41 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,325.00,330.00,56.42,37.29,-17.32,-24.85,-0.821,624.374,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.59,-5.47,-25.51,-25.02,-14.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.81,303,189,0.5,00.000000,00.000000,.TTTTTT,3,0,11.65,11.85,45.6,21/10/2017 5:53:41 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,255.00,260.00,330.00,335.00,40.38,46.78,14.08,-24.77,-0.478,624.374,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.88,50.07,77.14,-0.43,-3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.93,303,189,0.5,00.000000,00.000000,.TTTTTT,4,0,11.65,11.85,45.6,21/10/2017 5:53:41 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,270.00,275.00,354.96,0.01,1.31,-452.76,-2397.696,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.56,2.71,1.96,1.30,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.85,300,191,0.5,00.000000,00.000000,.TTTTTT,1,0,11.65,11.85,45.6,21/10/2017 5:54:27 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,275.00,280.00,290.99,0.06,2.09,3.12,-491.398,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.82,4.54,3.19,2.07,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.59,300,191,0.5,00.000000,00.000000,.TTTTTT,2,0,11.65,11.85,45.6,21/10/2017 5:54:27 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,280.00,285.00,330.19,0.30,2.36,72.39,-223.038,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,4.78,3.50,2.39,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.65,300,191,0.5,00.000000,00.000000,.TTTTTT,3,0,11.65,11.85,45.6,21/10/2017 5:54:27 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,285.00,290.00,362.26,0.23,3.45,-55.55,-122.353,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.35,7.08,5.21,3.37,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,300,191,0.5,00.000000,00.000000,.TTTTTT,4,0,11.65,11.85,45.6,21/10/2017 5:54:27 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,290.00,295.00,354.29,0.52,4.31,1.12,-68.376,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.68,8.69,6.43,4.35,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.41,300,191,0.5,00.000000,00.000000,.TTTTTT,5,0,11.65,11.85,45.6,21/10/2017 5:54:27 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,295.00,300.00,308.08,0.99,3.80,-8.61,-37.162,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62,8.91,6.89,3.48,2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.36,300,191,0.5,00.000000,00.000000,.TTTTTT,6,0,11.65,11.85,45.6,21/10/2017 5:54:28 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,300.00,305.00,285.03,1.25,5.45,-3.91,-22.921,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.41,10.50,7.54,5.64,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.31,300,191,0.5,00.000000,00.000000,.TTTTTT,7,0,11.65,11.85,45.6,21/10/2017 5:54:28 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,305.00,310.00,223.90,3.16,6.22,-1.69,-12.604,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,12.97,11.26,6.41,3.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.40,300,191,0.5,00.000000,00.000000,.TTTTTT,8,0,11.65,11.85,45.6,21/10/2017 5:54:28 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,310.00,315.00,121.79,7.68,-0.04,-6.93,-4.986,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.63,-3.47,3.69,1.79,-2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.39,300,191,0.5,00.000000,00.000000,.TTTTTT,9,0,11.65,11.85,45.6,21/10/2017 5:54:28 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,315.00,320.00,102.04,13.75,13.25,1.91,-3.133,636.633,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.73,15.31,16.73,13.00,11.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.36,300,191,0.5,00.000000,00.000000,.TTTTTT,10,0,11.65,11.85,45.6,21/10/2017 5:54:28 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,260.00,265.00,320.00,325.00,85.32,17.77,24.46,26.04,-2.016,636.763,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.35,25.47,26.33,23.54,24.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.38,300,191,0.5,00.000000,00.000000,.TTTTTT,1,0,11.65,11.85,45.6,21/10/2017 5:55:18 PM,0,1,0.0,0.00,0.0
